pellagh-	lonely; bored	emotional root; pellaghyugtuq ‘he is lonely or bored’; pellaghnaghtuq ‘it makes one lonely or bored’; pellaqetaq ‘one who gets lonely or bored easily’; esla seghleq taakluni navek piniinneq pellaghnaghtuq ‘it gets boring when bad weather lasts for a long time’; pellaqetaatmineng ighnemta tagiyaghaghtestiinkut wiin tagannaqeghngaamta ‘because he gets lonely so easily our son made us come back though we had intended to stay away longer’	пыльяӷ-	
pellaghiitaq	amusement; entertainment; 	atuq pellaghiitaaguq ‘Eskimo singing is good entertainment’; pellaghiitaqaqa eltughaqa ‘I have my grandchild for company’ 	пыльяӷӣтақ	
pellallaagh-	to blow out air with the lips closed together making a noise (as babies and small children do)	ayumiq taghnughhaat pellallaanghata esla naafnaqniiqegkangat ‘long ago, when children make their blowing noise, they say the weather was going to go bad’; enkaam pellallaaghtesnaanighaqegkangit ‘so they don’t let them make that blowing noise noise’	пыльалхāӷ-	
pellangghite-	to disperse	Chukotkan (R)	пыльаңӷиты-	
pellegh-	to come apart (especially along a line of some sort through the middle); to fall apart; to separate; to divide; to go in separate ways	pelleghtuq ‘it came  apart’ / pelleghtaa ‘he divided it’; plate-a pelleghtuq qusighqelleghmikun ‘the plate came apart along its crack’; mani pelleghtaak qukaakun ‘they2 divided the money’; cf. pilleghqute-	пыльыӷ-	
pelleghmun	in different directions	particle; pelleghmun qimaguutut ‘they fled in different directions’	пыльыӷмун	
pellghute-	to part from each other; to divorce; to put aside for	pellghutut ‘they parted from each other’; pellghutaa ‘he put some aside for her’ / ima pellghututuk nek taakuk ‘too bad that that couple got a divorce’; pellghutaanga suqameng ‘he put aside some baleen for me’	пыльҳуты-	
pelliilgutaq	pastime	cf. pelliili-	пыльӣлгутақ	
pelliili-	to entertain; to give moral support; to keep (one) from being lonely	pelliilii elngaatall taam yugem nenglaghnalghiim tukuni ‘that amusing man is entertaining his hosts’	пыльӣли-	
pelliite-	to be good company; to be interesting; to cause one to be cheerful	upenghami pelliitaquq payangisaghtunghani qavngarugllak salin payangitkayuguluku ‘many years ago just anticipating and awaiting the arrival of people from the other side (Chukotka) kept one from getting lonely’; pelliilnguq ‘entertaining person or place’	пыльӣты-	
pellug-	to scrape dried fat off a skin of a small animal after the skin has been dried and in so doing to stretch and soften the skin; to process frozen greens by a scraping action		пыльюг-	
pellugusiq	board or other hard surface used under a skin being scraped with a skin scraper		пыльюгусиқ	
pelluk1	skin-scraping tool worked with both hands and resembling a spokeshave	used in the dual, pellugek, for one such tool	пыльюк1	
pelluk2	summer tent with flat sloped roof	Chukotkan (R, V&E)	пыльюк2	ktnyzz zhfyuf c gkjcrjq gjrfnjq rhsitq
pellumeghtaq	dish of frozen greens shredded finely by a scraping process, mixed with reindeer fat and chilled		пыльюмыҳтақ	
pellumeq, pellughrak	soft surface of dirt snow or sand		пыльюмық, пыльюӷрак	
pellumghute-	to fall into soft surface as of snow		пыльюмӷуты-	
pelu-		root; > pelungi, pelungigh-, pelungite-	пылю-	
pelungi	cleanliness		пылюңи	
pelungigh-	to clean up	pelungighaa ‘he cleaned it up’	пылюңиӷ-	
pelungite-	to be clean; to be tidy	pelunginneq ‘very tidy neat thing or person’	пылюңиты-	
peluusae	saucer		пылю̄сяы	
pelwetemnakun	file (hand tool); rasp	Chukotkan (R)	пылӱытымнакун	
peng'gu-	to worry about; to be concerned about	peng'waa ‘he is worried about him’ / peng'waa elngaatall taawa yugem panini ima tanqimi sivulighmi agani Sivungaghtekaq ‘he is very worried about his daughter who went to Savoonga last month’	пыңгу-	
pengeg-	to worry about someone who hasn't returned as expected or who is far away	pengegtuq ‘he is worried’ / pengegtuq panigmineng kaasigalngughmeng inghuyaneng ‘he is worried about his daughter who hasn't come back from picking berries’	пыңыг-	
pengekragti-	to watch out for (because of worry)	angyaneng aviilngughneng yuget esnami pengekragtitaqut ‘the men are keeping an eye out for the boats that are gone because they are worried about them’	пыңыкшахти-	
Pengetaaghhaq	small hill just north of Myghapowit Mt. with VABM “Black”	see Map 6 in Appendices	Пыңытāҳақ	
pengetaagte-	for surface or ice or ground to be bumpy	Sigugneghem qaaynga taklaghruketun kumlalluni qagingughlluni sikumeng qaakfikughyaqminigu pengetaagteghllagaa. ‘The ice above the beach line froze evenly flat, it became wavy and ice was brought on top of it making it bumpy.’ (SULUWET 109)	пыңытāхты-	
pengiq	wood (not hardwood but strong); pine wood; larch tree; fir wood	Taakepigtaqut pengiiwaqutlu entaqun quukaqaput… ‘The long ones were fir, and we had them for firewood…’ (SIVUQ. NANGAGH. 2:166)	пыңиқ	
pengke-	to worry about	pengkaa ‘he is worried about him’ / pengkaa ighneni maligutesnegha taakutgun angyatgun ‘he is worried about his son who has gone with them in that boat’	пыңкы-	
pengugaghte-	for a bump to form from an injury; for a small hill to form		пыңугаҳты-	ibirf jn eib,f
pengugh-	to swell or rise in a lump, bumpor hump		пыңуӷ-	
Pengughqaq	a site with a sizable mound about a mile back from Camp Collier (Kangii) on St. Lawrence Is.	See Map 4 in Appendices	пыңуҳқақ	
pengughqaq	rising lump; hillock		пыңуҳқақ	,eujh. djpdsitybt\ dfk
pengugneq	protrusion caused by something pushing from behind		пыңугнық	
pengugpagngalghii	a wavy surface		пыңухпагңалӷӣ	djkybcnsq
pengukrak	mound; small hill	Chukotkan (R)	пыңукшак	,eujhjr\ [jkvbr
penguq	rounded hill		пыңуқ	
Pengutekuk	Pingootikook Bay on St. Lawrence Is.		Пыңутыкук	
pengwaaq	mound; small hill	there are two mounds, one at Taphok (Tapghuq) and the other at Camp Collier (Kangii) that are called specifically Pengwaaq	пыңӱāқ	
Peniilek	Punelok Bay on St. Lawrence Is.	see Map 4 in Appendices	Пыиӣлык	
penitet	leaf tobacco bunch	Chukotkan (R); this is a plural	пынитыт	
pennaghniigh-	to gather eggs from a cliff or engage in other cliffside activities	pennaghniightuq ‘he is gathering eggs (or doing another cliffside activity)’ /	пыньаӷнӣӷ-	
pennaghqute-	to fall down from a cliff	Chukotkan (R, V&E)	пыньаҳқуты-	dfkbncz dybp
pennaq	cliff		пыньақ	
Penniighem Qalghighviga	September; December	Chukotkan; literally, ‘time when the mountain sheep issues its cry’;  listed in two sources giving these two quite separate months	Пыньӣӷым Қалӷиӷвига	
penniighniighta	shepherd	used in Bible translation	пыньӣнӣҳта	
penniiq	Dall sheep (Ovis dalli); domestic sheep; sheepskin	the wild sheep is found in Chukotka, but not on St. Lawrence Is.; domestic sheep are known through the Bible and other outside contacts; … kayutngunateng; penniighestun penniighnightengilngughestun. ‘… they were helpless; like sheep without a shepherd.’ (Matthew 10.36)	пыньӣқ	
peqaq	fine tundra moss used for wick in seal-oil lamp; lamp wick moss		пықақ	
peqigte-	to figure out	agghilghiit upenghaqun mangteghat nekefsaghqaaluku peqigtaat ‘they figured out how to place the house they will build the next spring’; llivelghangllaqagni pegnem peqighquumakek ‘he finally figured out how he is going to make his shelf’	пықихты-	
peqligh-1	to harden with age (especially of skins)	= peqlighte-	пықльиӷ-1	
peqligh-2	to deny having something (which one may or may not have)	peqlightuq ‘he denied having something’ / peqliitaa  ‘he denied to her that he has something’; peqliitkaa ‘he denied that he has it’; = peliqe-	пықльиӷ-2	
peqlighte-	to harden with age (especially of skins)	= peqligh-1	пықльиҳты-	
peqliqe-	to deny having something (which one may or may not have)	peqliquq ‘he denied having something’ / peqliqutaa ‘he denied to her that he has something’; peqliqutkaa ‘he denied that he has it’; = peqligh-2	пықльиқы-	
pequ	unstable area in ice field where current causes ice to heave or break up leaving dangerous open water covered by thin ice or snow	see item 45 on list in Oozeva et al. 2004	пықу	
peraagha-	for weather to be suitable for hunting	pakfallameng anuqa ayuqenghani peraaghaneng lliighniiqaat uughqanun tevraq ‘they say that west wind makes it most suitable for hunting seals on the west coast’	пырāӷа-	
perara	dish of finely minced meat cooked in meat broth and then jelled before eating		пырара	
periiwell	let	particle; periiwell whangkunnun malighulli ellngan qinuyuggnanghitiinkut ‘let him follow to our place, he won’t bother us’	прӣӱыль	gecnm
perqi-1	to not want to do anything because of the cold	aatkapagilnguut maqalghiimeng uksumi perqiniiqiit ‘they say that people who don’t dress as warm as they should in winter do not want to do anything (outdoors)’; iqaniighyaq perqiyami tagimalghii ‘when the crabber got cold, and didn’t want to do anything, he went home’	пышқи-1	
perqi-2	to become twisted or bent probably from arthritis (of dog’s leg(s)); to be rheumatic or arthritic (of dogs)	qikmighpt perqingaaq ‘our dog has rheumatism’	пышқи-2	
perutku	snuff box or other tobacco container	used in the dual, perutkuk, for one tobacco container	пырутку	
pesaaghnaq	calm; quietness	pesaaghnaaguq qaga ‘it is too calm and quiet out there’	пыся̄ӷнақ	
pesaaq	quiet whispering sound		пыся̄қ	
pesall		root; > pesalli-, pesallngugh-	пысяль	
pesalli-	to have difficulty finding something	manini ifkaghluku pesallitkaqeftaa ‘he dropped his money and he was having a hard time finding it’	пысальи-	
pesallngugha-	to have difficulty breathing (in water as when overboard)	kiiwegni iquluni pesallngughamaluku maketqaghsimakanga ‘while he was having a hard time breathing when he fell in the river, she quickly let him stand up’; meq pesallngughanaghtuq pugimiigalngughni ‘the water  is the place where one has a hard time breathing for anyone who don’t know how to swim’	пысальңьуӷа-	
pesiqagh-	to eat walrus in frozen bite-size pieces	= pisiqagh-	пысиқаӷ-	
pesiqaq	frozen raw walrus meat eaten in bite-size pieces	= pisiqaq	пысиқақ	
peskug-	to slip off (as a rope off something to which it is fastened); to come to an end (anger, sadness, etc.)	peskugtuq ‘it slipped off, it came to an end’ / peskugtaa ‘he slipped it off’; peskugtigu taana tapghaq agaqrameng taagken wall-melngughmeng ‘slip that rope off the hook on the wall’; sakraa pegnem taaga peskugtestaqa ugumiyugtenga atamta esghaghluku tawavestaghhaq ‘I had a hard time getting over my anger when I ran into the person who gave our father so much trouble’	пыскуг-	
peskuq	width	questioned	пыскуқ	
pesugh-	stuffy; suffocating	emotional root; pesughnaghtuq ‘it is stuffy, suffocating’; pesughyugtuq ‘he is having difficulty breathing due to the stuffiness, he is suffocating’; pesughyugemnguq yuuk itagniilliqestaqeftaa ‘as we've seen, breathing problems are making him miserable’	пысюӷ-	
petangu, petanguq1	wooden bowl		пытаңу-, пытаңуқ1	
petanguq2	flipper bone	Chukotkan (R)	пытаңқуқ2	
petangwaaq	smaller bowl or bowl-like thing		пытаңӱāқ	
petaq	measles, chicken pox or similar disease		пытақ	
petekesengiigh-	to tiptoe	petekesengiightuq ‘he is tiptoeing’ /	пытыкысыңӣӷ-	
petg-		root; > petga-, petgegh-	пытх-	
petga-, petgagh-	to bounce	petgaaq ‘it bounced’ / < petg-?-	пытха-, пытхаӷ-	
petgagha-	to bounce repeatedly		пытхаӷа-	
petgayu-	to be bouncy		пытхаю-	
petgegh-	to bounce off something	iiyngakun naangquvleghameng petgeghvikluku aqnighqwaagaa ‘it hurt him when the little scrap of ivory bounced off his eye’	пытхыӷ-	
petgeghinagh-	to have difficulty getting something	qamiskani nuughyan aaptaghtaquyaghluni petgeghinaghtuq ‘when he ran out of supplies for the sled he was making, he went out to ask for some, but he had a hard time finding any’	пытхыӷинаӷ-	
Petngeghyak	site near mouth of Maknek River	see Map 6 in Appendices	Пытңьыӷьяк	
petqa	quite another one; different		пытқа	
petug-	to tie so as to keep in place; to tether; to fasten	petugaa ‘he tied it to something’ / petuggu qikmiq taaggun napaqakun ‘tie that dog to that stake’	пытуг-	
petugaq	a tethered animal; a restricted person		пытугақ	
petugutaq	tether; tie rope or chain		пытугутақ	
pezighmete-1	to be totally thawed	Chukotkan	пызиӷмыты-1	
pezighmete-2	to be red; to be light-brown (of hair)	Chukotkan (R); pezighmelnguut nuyat ‘light brown hairs’	пызиӷмыты-1	
pezighte-	to heat kelp for eating	pezighsaghqameng elqwaaghemng saghnaanga ‘I picked some kelp to be heated up for eating’; pezightekameng ugkekun neqnighqusimaat ‘they enjoyed cooked kelp with meat’	пызиҳты-	
pi	thing	meaning heavily dependent on context; kellaagem pinga naagu ‘where is that part of the clock?’; pin naagu? ‘where is your thing?’; pit esghaamakesqaqiit ‘they say to look after (one's own) people’	пи	
pi-	to do; to act; to say; to go	piiq ‘he did or said something’; pii ‘he acted on it or said something to him’ / meaning heavily dependent on context; pimakanga ‘he said to her’; pigu taana ‘do it to that’; piiq tawaten ‘he said thus’; pi! ‘go!’; pii-i! ‘go!’ (emphatic); pikaaguq or piskaaguq ‘he has gone’; piyalghiimi ‘as he went on (with his activity)’	пи-	
pightughpak	heavy drifting snow		пиҳтуҳпак	
pightughruk	light drifting snow		пиҳтуӷрук	
pightughseghaq	land or river otter (Lutra canadensis); fur seal (Callorhinus urinus)	questioned whether this is actually the otter, the fur seal, or both; neither are found on St. Lawrence Is.; Uyughaghma pightughseghaq guusaghaa anagtaa. ‘My younger bother shot at a fur seal and missed it.’ (SLI JR. DICT. 130)	пиҳтуҳсыӷақ	
